"","RACE_WHITE","RACE_BLACK","RACE_NATAM","RACE_OTHER","RACE_HISP","INCOME_PERCAP","FIPS_STATE","FIPS_COUNTY"
"1864",0.649358718441571,0.0984752542785153,0.00215479064159883,0.0440846370037041,0.200157577327901,2650920,"36","071"
"1865",0.865136612021858,0.059672131147541,0.00366727383120826,0.0328111718275653,0.0476259866423801,NA,"36","073"
"1866",0.942151397098334,0.00928600214938205,0.00139373992477163,0.0309141590542719,0.0251460908113917,NA,"36","075"
"1867",0.91265520217781,0.0177777040037182,0.000813359006706062,0.0380452825177611,0.0361031803997079,464819,"36","077"
"1868",0.794842030887251,0.0257191884526093,0.00066619561925911,0.0285353790249319,0.143282527505804,886260,"36","079"
"1869",0.25293439715155,0.172424519678592,0.00234412422292151,0.0685604127538108,0.279991020281373,NA,"36","081"
"1870",0.835671858045173,0.0589534030395594,0.000508056776912897,0.0608288225000157,0.0479831400417736,1393033,"36","083"
"1871",0.616661850533958,0.0926089588505403,0.00125500684453313,0.0385065629475576,0.183454580353132,NA,"36","085"
"1872",0.632841704614966,0.113631729515642,0.00118015607718591,0.0358402896634393,0.174190419109878,2550915,"36","087"
"1873",0.919786779605323,0.0221709049088154,0.00755764070172876,0.0325489694956096,0.0231110462038372,658496,"36","089"
"1874",0.906441724536783,0.0153445599159106,0.00186034647303817,0.0330464382941107,0.031045356390488,2002997,"36","091"
"1875",0.733773235280825,0.0957109560119574,0.00205961919642569,0.0942065946553205,0.0691296010536986,1283532,"36","093"
"1876",0.93444713684479,0.0150491008799898,0.00156230072694809,0.0187476087233771,0.0309909450325214,212546,"36","095"
"1877",0.952256558470431,0.00900400177856825,0.0017229879946643,0.0272343263672743,0.0173966207203201,133440,"36","097"
"1878",0.891973881890674,0.0467179013059055,0.00390038137062291,0.0338033052120652,0.0334566046457876,282514,"36","099"
"1879",0.937416818843047,0.0151866868880704,0.00105233835773314,0.0287639151113725,0.0162080741176349,839096,"36","101"
"1880",0.681087653009172,0.072753496368374,0.00144162817284214,0.0323643844583746,0.189068358714726,NA,"36","103"
"1881",0.719442634720985,0.0758665620720373,0.00176835835183683,0.0557099360465889,0.157370597386021,714926,"36","105"
"1882",0.951004179834846,0.00595371597512489,0.00167193393822,0.0307064940360893,0.0189010092771944,307597,"36","107"
"1883",0.773654357918455,0.0369845185602455,0.0014568481575727,0.0724733396787164,0.0500767273362988,696095,"36","109"
"1884",0.794827749675131,0.0536187347674049,0.000725029698331874,0.0601941964161224,0.100254875824721,1603660,"36","111"
"1885",0.94018300248139,0.0126550868486352,0.00257444168734491,0.0182071960297767,0.024643300248139,638956,"36","113"
"1886",0.924791356666882,0.0275926764572686,0.0029113023225723,0.0248754609562011,0.0265575467425762,481836,"36","115"
"1887",0.901492471603416,0.0285506735933785,0.00128775204719556,0.0379611693228846,0.0426829268292683,NA,"36","117"
"1888",0.540324004066824,0.134845145874083,0.00151112441487797,0.0405371510556711,0.242815191754876,NA,"36","119"
"1889",0.899075557746826,0.0421545667447307,0.00539874275853568,0.0346604215456674,0.0325403673117219,305845,"36","121"
"1890",0.947099044344036,0.00827702027270183,0.000639769682914151,0.0273101683393978,0.0219520972449918,137767,"36","123"
"1891",0.645881078118772,0.190370914707055,0.00254708051016341,0.0418368872060582,0.123959994021523,970656,"37","001"
"1892",0.868692583313128,0.0567095018723565,0.00404105714054797,0.0259435868423179,0.0464182763544276,172308,"37","003"
"1893",0.870135787842887,0.0232388590175886,0.00337191287706188,0.00956894194841885,0.096053950606033,64161,"37","005"
"1894",0.446060222872046,0.487354777523117,0.00339840354066229,0.0203113886034932,0.039476803920019,122981,"37","007"
"1895",0.925856790860897,0.0074292540879564,0.0036212947061898,0.0175464795042186,0.0498768013141193,140244,"37","009"
"1896",0.874121478772642,0.043997485857951,0.0135420833095252,0.0171990171990172,0.0511970744528884,111198,"37","011"
"1897",0.658171580974959,0.250322799144847,0.00232838727430519,0.0238977202971869,0.0763922697542493,296506,"37","013"
"1898",0.342852779474649,0.605732030136428,0.0104866625941763,0.0290673997149257,0.0207697006719609,79920,"37","015"
"1899",0.546687192847416,0.344839836580022,0.0240393155308189,0.0170525193913198,0.0746935875421872,125462,"37","017"
"1900",0.817539019391455,0.102207157496453,0.00552577644647643,0.0419202270219139,0.0475169478164906,NA,"37","019"
"1901",0.836128641825884,0.0618727257008575,0.00378034691166878,0.0408214591667518,0.0649535905436312,1820244,"37","021"
"1902",0.816713483146067,0.0641720171214553,0.00416889602282861,0.0358369003031924,0.0595461030854289,423221,"37","023"
"1903",0.668306461220762,0.171920297049363,0.00319685477145467,0.0400897502084905,0.102061077796752,1092520,"37","025"
"1904",0.875677129825505,0.0479218381247019,0.00387630076180927,0.0257034201934482,0.0527641570574353,390178,"37","027"
"1905",0.804058581410931,0.139944481669379,0.00076577007753422,0.0181870393414377,0.0283334928687662,54139,"37","029"
"1906",0.86366802089379,0.0559924550203134,0.00256819500870575,0.0466773070226349,0.0425130586186883,NA,"37","031"
"1907",0.611667985579882,0.329376593686802,0.00224215246636771,0.0218499956036226,0.0381165919282511,143052,"37","033"
"1908",0.758404634751705,0.0796215122919179,0.00245008900713971,0.0435209820773437,0.0944943182180707,834036,"37","035"
"1909",0.715307131292,0.113324067573183,0.00206330329125532,0.054591566247797,0.123597598544225,506188,"37","037"
"1910",0.912642764204135,0.01315599248229,0.014095706231025,0.0436966893161775,0.0305768396703773,156493,"37","039"
"1911",0.598028863076382,0.34030271031327,0.00436466033086941,0.0361140443505808,0.036254839845125,72558,"37","041"
"1912",0.937112734671229,0.0209007675945621,0.00332932581152317,0.00924812725423102,0.0314436326643855,53837,"37","043"
"1913",0.730421268230426,0.20795808931751,0.00297450570713984,0.0265441184038535,0.0341399149847158,477770,"37","045"
"1914",0.593270921784236,0.304371769136482,0.0332901071181141,0.0223295969303466,0.0522445064217576,291290,"37","047"
"1915",0.659300362817951,0.212170893075416,0.00519004287848509,0.0465357676412953,0.0718263130323432,580330,"37","049"
"1916",0.440052272467224,0.358795083497438,0.0123575003161641,0.0981614303866838,0.11389737011677,NA,"37","051"
"1917",0.871918126841371,0.0562877965576058,0.0051170724143278,0.0444642580244999,0.0380291518064816,NA,"37","053"
"1918",0.875577068352872,0.0187739570801041,0.0022103466606978,0.0485436893203883,0.0718222769368512,NA,"37","055"
"1919",0.804960404217072,0.0901411358888403,0.00292717290968275,0.0332495263081184,0.0699363552446193,844033,"37","057"
"1920",0.846895763377867,0.0548927151056179,0.00371508180324355,0.0411993046128932,0.0665856969350575,200961,"37","059"
"1921",0.517591683315838,0.242423216281196,0.00348786021468965,0.0293420473400833,0.218566929667129,217069,"37","061"
"1922",0.42235615437076,0.36500716250567,0.00236901098685949,0.0516973017421694,0.134403847848148,NA,"37","063"
"1923",0.363646591164779,0.571608040201005,0.00178129453236331,0.0341633540838521,0.0442136053401335,283419,"37","065"
"1924",0.57012753886854,0.256461045339678,0.00244097391360513,0.0409959819470198,0.126255136944826,2795986,"37","067"
"1925",0.635481187020431,0.251086253120089,0.00451449878278019,0.0420017873100983,0.0812917937813935,301486,"37","069"
"1926",0.730262945263984,0.158311979130595,0.00313041069326131,0.0470854398965764,0.0676039430246785,1662647,"37","071"
"1927",0.630286257891551,0.336504367378708,0.00934013664273977,0.0311337888091326,0.00354579261437343,75750,"37","073"
"1928",0.868061236414631,0.00151922402711231,0.10494332125745,0.0206848194460675,0.0150753768844221,60193,"37","075"
"1929",0.581818799470055,0.300947786798927,0.00484084655365696,0.0598226721472976,0.0775045011380236,310711,"37","077"
"1930",0.469487814166032,0.351913556740289,0.00456968773800457,0.0498381568926123,0.148324447829398,73172,"37","079"
"1931",0.508770354977826,0.334910291033687,0.00380456165414395,0.0483037995958608,0.0779705948638418,NA,"37","081"
"1932",0.385352842259891,0.526451089162495,0.0354871755223534,0.0341728356881922,0.0278330788410615,247312,"37","083"
"1933",0.617746105046755,0.203304669341291,0.00794716211136766,0.0698521797163262,0.124239611540261,615976,"37","085"
"1934",0.928846822100508,0.0102096536660434,0.00460013568745553,0.0252180100276339,0.0381745073056112,NA,"37","087"
"1935",0.832184818481848,0.0313575357535754,0.00284268426842684,0.0363828382838284,0.100532453245325,NA,"37","089"
"1936",0.334451206889413,0.58601415973171,0.010557694696311,0.0464538566637685,0.0371382436964352,98193,"37","091"
"1937",0.403181877946618,0.327053475835384,0.0802794943556415,0.0847874678337309,0.130543398636338,NA,"37","093"
"1938",0.589282403115149,0.303356202484702,0.0011125533098461,0.0137214908214352,0.0993880956795846,NA,"37","095"
"1939",0.762463411099841,0.120962179394291,0.00166932328648022,0.0328184321112882,0.0745920881031735,1379208,"37","097"
"1940",0.809399848542219,0.0212277546383945,0.0774564558879212,0.0571516471033699,0.0562287012495267,233525,"37","099"
"1941",0.682537191638943,0.151282614608834,0.00504781034879585,0.0400424748394116,0.134616994120478,608037,"37","101"
"1942",0.623104693140794,0.310778751933987,0.0036101083032491,0.0292934502320784,0.0458999484270242,64259,"37","103"
